x,y,uT_target,uT_pinn
0.977272748947,0.0227272734046,5.00877160928e-12,0.000186417717487
1,0.0227272734046,-6.13803128331e-18,0.000314746517688
0,0.0454545468092,0,8.35251994431e-05
0.0227272734046,0.0454545468092,9.99205232444e-12,8.68630595505e-05
0.0454545468092,0.0454545468092,1.99331887801e-11,8.83829779923e-05
0.0681818202138,0.0454545468092,2.9772746768e-11,8.79359431565e-05
0.0909090936184,0.0454545468092,3.94605979837e-11,8.50749202073e-05
0.113636367023,0.0454545468092,4.8947360054e-11,7.9978723079e-05
0.136363640428,0.0454545468092,5.81846966441e-11,7.2528142482e-05
0.159090906382,0.0454545468092,6.71255412366e-11,6.25890679657e-05
0.181818187237,0.0454545468092,7.57243226457e-11,5.00571914017e-05
0.204545468092,0.0454545468092,8.39372391037e-11,3.52156348526e-05
0.227272734046,0.0454545468092,9.17224282637e-11,1.77514739335e-05
0.25,0.0454545468092,9.90402135304e-11,-1.9776634872e-06
0.272727280855,0.0454545468092,1.05853319166e-10,-2.38823704422e-05
0.29545456171,0.0454545468092,1.12127022944e-10,-4.81116585433e-05
0.318181812763,0.0454545468092,1.17829343504e-10,-7.41290859878e-05
0.340909093618,0.0454545468092,1.22931234636e-10,-0.000102053862065
0.363636374474,0.0454545468092,1.27406710182e-10,-0.00013131974265
0.386363655329,0.0454545468092,1.31232941181e-10,-0.000162135343999
0.409090936184,0.0454545468092,1.34390443218e-10,-0.000193666201085
0.431818187237,0.0454545468092,1.36863104183e-10,-0.000225793104619
0.454545468092,0.0454545468092,1.38638364677e-10,-0.000258426647633
0.477272748947,0.0454545468092,1.3970713475e-10,-0.000291000586003
0.5,0.0454545468092,1.40064015941e-10,-0.000322725158185
0.522727251053,0.0454545468092,1.3970713475e-10,-0.000353674869984
0.545454502106,0.0454545468092,1.38638364677e-10,-0.000382940750569
0.568181812763,0.0454545468092,1.36863104183e-10,-0.000410239677876
0.590909063816,0.0454545468092,1.3439042934e-10,-0.000434573274106
0.613636374474,0.0454545468092,1.31232941181e-10,-0.00045571802184
0.636363625526,0.0454545468092,1.27406696304e-10,-0.000472705345601
0.659090876579,0.0454545468092,1.22931248514e-10,-0.000485341530293
0.681818187237,0.0454545468092,1.17829357382e-10,-0.000492345076054
0.70454543829,0.0454545468092,1.12127016005e-10,-0.000493388157338
