x,y,uT_target,uT_rollout
0.733333333333,0.0666666666667,1.52064705991e-10,-0.000172253526497
0.766666666667,0.0666666666667,1.36919676269e-10,-0.000176070282368
0.8,0.0666666666667,1.20274525922e-10,-0.000175510001378
0.833333333333,0.0666666666667,1.023116227e-10,-0.00016977947082
0.866666666667,0.0666666666667,8.32277719289e-11,-0.000157827735806
0.9,0.0666666666667,6.32320602725e-11,-0.000138122564134
0.933333333333,0.0666666666667,4.25435649315e-11,-0.000108276942147
0.966666666667,0.0666666666667,2.13889533904e-11,-6.43957647954e-05
1,0.0666666666667,2.50591202509e-26,0
0,0.1,0,0
0.0333333333333,0.1,3.17901800689e-11,2.37748326906e-06
0.0666666666667,0.1,6.32320602725e-11,6.2517374498e-06
0.1,0.1,9.39811567915e-11,1.01011223118e-05
0.133333333333,0.1,1.2370057609e-10,1.29489109698e-05
0.166666666667,0.1,1.52064705991e-10,1.42025749104e-05
0.2,0.1,1.78762783151e-10,1.35014028254e-05
0.233333333333,0.1,2.03502297851e-10,1.06109671291e-05
0.266666666667,0.1,2.2601219879e-10,5.36665720195e-06
0.3,0.1,2.46045862782e-10,-2.34847018103e-06
0.333333333333,0.1,2.63383796814e-10,-1.26016197897e-05
0.366666666667,0.1,2.77836042851e-10,-2.53966448213e-05
0.4,0.1,2.89244259062e-10,-4.06540944204e-05
0.433333333333,0.1,2.97483454642e-10,-5.81907182344e-05
0.466666666667,0.1,3.02463359241e-10,-7.77007956046e-05
0.5,0.1,3.04129411981e-10,-9.87414572618e-05
0.533333333333,0.1,3.02463359241e-10,-0.0001207236242
0.566666666667,0.1,2.97483454642e-10,-0.000142914852798
0.6,0.1,2.89244259062e-10,-0.000164459528236
0.633333333333,0.1,2.77836042851e-10,-0.00018441982191
0.666666666667,0.1,2.63383796814e-10,-0.000201831447835
0.7,0.1,2.46045862782e-10,-0.000215756709384
0.733333333333,0.1,2.2601219879e-10,-0.000225313378461
0.766666666667,0.1,2.03502297851e-10,-0.000229658844591
0.8,0.1,1.78762783151e-10,-0.000227926203303
0.833333333333,0.1,1.52064705991e-10,-0.000219113649241
0.866666666667,0.1,1.2370057609e-10,-0.000201931200767
0.9,0.1,9.39811567915e-11,-0.000174594557915
0.933333333333,0.1,6.32320602725e-11,-0.00013454424856
0.966666666667,0.1,3.17901800689e-11,-7.80801804363e-05
1,0.1,3.7245111091e-26,0
0,0.133333333333,0,0
0.0333333333333,0.133333333333,4.18431068821e-11,9.50688085951e-06
0.0666666666667,0.133333333333,8.32277719289e-11,1.86510157233e-05
0.1,0.133333333333,1.2370057609e-10,2.63418669497e-05
0.133333333333,0.133333333333,1.62818090853e-10,3.18251051008e-05
0.166666666667,0.133333333333,2.00151736541e-10,3.46251136428e-05
0.2,0.133333333333,2.3529247792e-10,3.44553873475e-05
0.233333333333,0.133333333333,2.67855305672e-10,3.11403743491e-05
0.266666666667,0.133333333333,2.97483454642e-10,2.45678738734e-05
0.3,0.133333333333,3.23852312631e-10,1.46716185782e-05
0.333333333333,0.133333333333,3.46672976913e-10,1.43867162612e-06
0.366666666667,0.133333333333,3.65695419514e-10,-1.50693542035e-05
0.4,0.133333333333,3.80711226571e-10,-3.46894751794e-05
0.433333333333,0.133333333333,3.91555881762e-10,-5.71292135863e-05
0.466666666667,0.133333333333,3.98110568773e-10,-8.19430215003e-05
0.5,0.133333333333,4.00303473083e-10,-0.000108513586697
0.533333333333,0.133333333333,3.98110568773e-10,-0.000136043709491
0.566666666667,0.133333333333,3.91555881762e-10,-0.000163567392227
0.6,0.133333333333,3.80711226571e-10,-0.000189985963833
0.633333333333,0.133333333333,3.65695419514e-10,-0.00021413227073
0.666666666667,0.133333333333,3.46672976913e-10,-0.000234846272071
0.7,0.133333333333,3.23852312631e-10,-0.000251038693659
0.733333333333,0.133333333333,2.97483454642e-10,-0.000261714291999
0.766666666667,0.133333333333,2.67855305672e-10,-0.000265942284162
0.8,0.133333333333,2.3529247792e-10,-0.000262776992953
0.833333333333,0.133333333333,2.00151736541e-10,-0.000251142834394
0.866666666667,0.133333333333,1.62818090853e-10,-0.000229693527457
0.9,0.133333333333,1.2370057609e-10,-0.000196648519087
0.933333333333,0.133333333333,8.32277719289e-11,-0.000149612977656
0.966666666667,0.133333333333,4.18431068821e-11,-8.54077689973e-05
1,0.133333333333,4.90230366999e-26,0
0,0.166666666667,0,0
0.0333333333333,0.166666666667,5.143759186e-11,1.74982167959e-05
0.0666666666667,0.166666666667,1.023116227e-10,3.27449631418e-05
0.1,0.166666666667,1.52064705991e-10,4.4949878365e-05
0.133333333333,0.166666666667,2.00151736541e-10,5.35520980544e-05
0.166666666667,0.166666666667,2.46045862782e-10,5.82081463436e-05
0.2,0.166666666667,2.89244259062e-10,5.87406268923e-05
0.233333333333,0.166666666667,3.29273634711e-10,5.50790840795e-05
0.266666666667,0.166666666667,3.65695419514e-10,4.72162588486e-05
0.3,0.166666666667,3.98110568773e-10,3.51883127052e-05
0.333333333333,0.166666666667,4.26163935331e-10,1.90822891054e-05
0.366666666667,0.166666666667,4.49548160633e-10,-9.39368958737e-07
0.4,0.166666666667,4.68007042213e-10,-2.46038161842e-05
0.433333333333,0.166666666667,4.81338340702e-10,-5.14913213092e-05
0.466666666667,0.166666666667,4.89395995603e-10,-8.10041661357e-05
0.5,0.166666666667,4.92091725565e-10,-0.000112344374678
0.533333333333,0.166666666667,4.89395995603e-10,-0.000144509675808
0.566666666667,0.166666666667,4.81338340702e-10,-0.000176317041282
0.6,0.166666666667,4.68007042213e-10,-0.000206461425263
0.633333333333,0.166666666667,4.49548160633e-10,-0.000233603407073
0.666666666667,0.166666666667,4.26163935331e-10,-0.000256461929364
0.7,0.166666666667,3.98110568773e-10,-0.000273880185335
0.733333333333,0.166666666667,3.65695419514e-10,-0.000284837886485
0.766666666667,0.166666666667,3.29273634711e-10,-0.000288406925824
0.8,0.166666666667,2.89244259062e-10,-0.00028366335937
0.833333333333,0.166666666667,2.46045862782e-10,-0.000269572868631
0.866666666667,0.166666666667,2.00151736541e-10,-0.000244865915962
0.9,0.166666666667,1.52064705991e-10,-0.000207914450892
0.933333333333,0.166666666667,1.023116227e-10,-0.000156621995521
