x,t,f
7.8125,0.17,-0.14508934319
9.375,0.17,-0.133965328336
10.9375,0.17,-0.122662246227
12.5,0.17,-0.111178286374
14.0625,0.17,-0.0995154082775
15.625,0.17,-0.0876783877611
17.1875,0.17,-0.0756761208177
18.75,0.17,-0.0635213032365
20.3125,0.17,-0.0512308999896
21.875,0.17,-0.0388264507055
23.4375,0.17,-0.0263332650065
25,0.17,-0.0137815447524
26.5625,0.17,-0.00120553234592
28.125,0.17,0.0113559961319
29.6875,0.17,0.0238600727171
31.25,0.17,0.0362594686449
32.8125,0.17,0.0485037341714
34.375,0.17,0.0605393201113
35.9375,0.17,0.0723109915853
37.5,0.17,0.0837633907795
39.0625,0.17,0.0948418602347
40.625,0.17,0.10549429059
42.1875,0.17,0.115673020482
43.75,0.17,0.125335708261
45.3125,0.17,0.134446769953
46.875,0.17,0.142977982759
48.4375,0.17,0.150909513235
0,0.18,-0.198395252228
1.5625,0.18,-0.188071250916
3.125,0.18,-0.177604436874
4.6875,0.18,-0.166985407472
6.25,0.18,-0.156204730272
7.8125,0.18,-0.14525526762
9.375,0.18,-0.134130522609
10.9375,0.18,-0.122825875878
12.5,0.18,-0.111339613795
14.0625,0.18,-0.0996742025018
15.625,0.18,-0.0878334566951
17.1875,0.18,-0.0758267119527
18.75,0.18,-0.0636668428779
20.3125,0.18,-0.051370613277
21.875,0.18,-0.0389592945576
23.4375,0.18,-0.0264587495476
25,0.18,-0.0138989416882
26.5625,0.18,-0.00131394504569
28.125,0.18,0.0112572917715
29.6875,0.18,0.0237714610994
31.25,0.18,0.0361818410456
32.8125,0.18,0.0484373606741
34.375,0.18,0.060484662652
35.9375,0.18,0.072268307209
37.5,0.18,0.083732649684
39.0625,0.18,0.0948229730129
40.625,0.18,0.105487264693
42.1875,0.18,0.115677461028
43.75,0.18,0.125351518393
45.3125,0.18,0.134473413229
46.875,0.18,0.143015116453
48.4375,0.18,0.150956884027
0,0.19,-0.19855619967
1.5625,0.19,-0.188234418631
3.125,0.19,-0.177769169211
4.6875,0.19,-0.167150974274
6.25,0.19,-0.156371057034
7.8125,0.19,-0.145421236753
9.375,0.19,-0.134295448661
10.9375,0.19,-0.122989319265
12.5,0.19,-0.111501082778
14.0625,0.19,-0.0998323336244
15.625,0.19,-0.0879884362221
17.1875,0.19,-0.0759769976139
18.75,0.19,-0.0638119876385
20.3125,0.19,-0.0515100099146
21.875,0.19,-0.0390921272337
23.4375,0.19,-0.0265841837972
25,0.19,-0.0140161374584
26.5625,0.19,-0.0014221140882
28.125,0.19,0.0111586209387
29.6875,0.19,0.023683430627
31.25,0.19,0.0361046530306
32.8125,0.19,0.0483714565635
34.375,0.19,0.0604303665459
35.9375,0.19,0.0722259953618
37.5,0.19,0.0837022289634
39.0625,0.19,0.0948046296835
40.625,0.19,0.105480752885
42.1875,0.19,0.115682639182
43.75,0.19,0.125367850065
45.3125,0.19,0.134500652552
46.875,0.19,0.143052875996
48.4375,0.19,0.151004344225
0,0.2,-0.198717027903
1.5625,0.2,-0.188397243619
3.125,0.2,-0.177933856845
4.6875,0.2,-0.167316317558
6.25,0.2,-0.156536996365
7.8125,0.2,-0.145587041974
9.375,0.2,-0.1344602108
10.9375,0.2,-0.123152635992
12.5,0.2,-0.111662372947
14.0625,0.2,-0.0999907553196
15.625,0.2,-0.0881427749991
17.1875,0.2,-0.076127499342
18.75,0.2,-0.0639572888613
20.3125,0.2,-0.0516493357718
21.875,0.2,-0.0392246767879
23.4375,0.2,-0.0267093125731
25,0.2,-0.0141329551116
26.5625,0.2,-0.00152993376832
28.125,0.2,0.0110604651272
29.6875,0.2,0.0235955677927
31.25,0.2,0.0360275395215
32.8125,0.2,0.048305913806
34.375,0.2,0.0603764727712
35.9375,0.2,0.0721840634942
37.5,0.2,0.0836723893881
39.0625,0.2,0.0947868525982
40.625,0.2,0.105474568903
42.1875,0.2,0.115688167512
43.75,0.2,0.125384673476
45.3125,0.2,0.134528204799
46.875,0.2,0.143090873957
48.4375,0.2,0.151052758098
0,0.21,-0.198877707124
1.5625,0.21,-0.188560083508
3.125,0.21,-0.178098022938
4.6875,0.21,-0.167481854558
6.25,0.21,-0.156702712178
7.8125,0.21,-0.145752564073
9.375,0.21,-0.134625062346
10.9375,0.21,-0.123315870762
12.5,0.21,-0.111823387444
14.0625,0.21,-0.10014899075
15.625,0.21,-0.0882976278663
17.1875,0.21,-0.0762778297067
18.75,0.21,-0.064102217555
20.3125,0.21,-0.0517881512642
21.875,0.21,-0.0393571034074
23.4375,0.21,-0.0268342215568
25,0.21,-0.0142495175824
26.5625,0.21,-0.00163766171318
28.125,0.21,0.0109626622871
29.6875,0.21,0.0235079918057
31.25,0.21,0.0359510369599
32.8125,0.21,0.0482407175004
34.375,0.21,0.0603231005371
35.9375,0.21,0.0721426904202
37.5,0.21,0.0836431160569
39.0625,0.21,0.0947693437338
40.625,0.21,0.105469167233
42.1875,0.21,0.11569417268
43.75,0.21,0.12540179491
45.3125,0.21,0.134556487203
46.875,0.21,0.143129631877
48.4375,0.21,0.151101648808
0,0.22,-0.199038013816
1.5625,0.22,-0.188722759485
3.125,0.22,-0.178262397647
4.6875,0.22,-0.167647138238
6.25,0.22,-0.156868308783
7.8125,0.22,-0.145918086171
9.375,0.22,-0.134789854288
10.9375,0.22,-0.123479276896
12.5,0.22,-0.111984327435
14.0625,0.22,-0.100307010114
15.625,0.22,-0.0884520411491
17.1875,0.22,-0.0764276757836
18.75,0.22,-0.064247213304
20.3125,0.22,-0.0519272945821
21.875,0.22,-0.0394893214107
23.4375,0.22,-0.0269588679075
25,0.22,-0.0143660204485
26.5625,0.22,-0.00174497603439
28.125,0.22,0.0108649022877
29.6875,0.22,0.0234207529575
31.25,0.22,0.035874824971
32.8125,0.22,0.0481760464609
34.375,0.22,0.0602701790631
35.9375,0.22,0.0721016451716
37.5,0.22,0.083614051342
39.0625,0.22,0.094752304256
40.625,0.22,0.105464093387
42.1875,0.22,0.115700826049
43.75,0.22,0.125419706106
45.3125,0.22,0.134585127234
46.875,0.22,0.143168658018
48.4375,0.22,0.151150748134
0,0.23,-0.199198484421
1.5625,0.23,-0.188885211945
3.125,0.23,-0.178426325321
4.6875,0.23,-0.167812347412
6.25,0.23,-0.1570340693
7.8125,0.23,-0.146083444357
9.375,0.23,-0.134954184294
10.9375,0.23,-0.123642280698
12.5,0.23,-0.11214543134
14.0625,0.23,-0.100464873016
15.625,0.23,-0.0886061787605
17.1875,0.23,-0.0765774026513
18.75,0.23,-0.0643919557333
20.3125,0.23,-0.0520661175251
21.875,0.23,-0.0396216288209
23.4375,0.23,-0.0270835347474
25,0.23,-0.0144821479917
26.5625,0.23,-0.00185212644283
28.125,0.23,0.0107676777989
29.6875,0.23,0.0233338810503
31.25,0.23,0.0357989743352
32.8125,0.23,0.048111602664
34.375,0.23,0.0602175891399
35.9375,0.23,0.0720610320568
37.5,0.23,0.0835855677724
39.0625,0.23,0.0947359278798
40.625,0.23,0.105459488928
42.1875,0.23,0.115707695484
43.75,0.23,0.125437945127
45.3125,0.23,0.134614244103
46.875,0.23,0.14320845902
48.4375,0.23,0.151200503111
0,0.24,-0.199358776212
1.5625,0.24,-0.189047470689
3.125,0.24,-0.178590208292
4.6875,0.24,-0.16797721386
6.25,0.24,-0.15719948709
7.8125,0.24,-0.146248936653
9.375,0.24,-0.135118663311
10.9375,0.24,-0.123805262148
12.5,0.24,-0.112306393683
14.0625,0.24,-0.100622989237
15.625,0.24,-0.0887604653835
17.1875,0.24,-0.0767274200916
18.75,0.24,-0.0645364746451
20.3125,0.24,-0.0522047542036
21.875,0.24,-0.0397532172501
23.4375,0.24,-0.0272076465189
25,0.24,-0.0145981255919
26.5625,0.24,-0.00195916416124
28.125,0.24,0.0106706963852
29.6875,0.24,0.0232472755015
31.25,0.24,0.0357235111296
32.8125,0.24,0.0480475537479
34.375,0.24,0.0601654201746
35.9375,0.24,0.0720209553838
37.5,0.24,0.0835576206446
39.0625,0.24,0.0947199910879
40.625,0.24,0.105455294251
42.1875,0.24,0.115715265274
43.75,0.24,0.125456824899
45.3125,0.24,0.134644016623
46.875,0.24,0.14324863255
48.4375,0.24,0.151250854135
0,0.25,-0.199518665671
1.5625,0.25,-0.189209833741
3.125,0.25,-0.178753942251
4.6875,0.25,-0.168141931295
6.25,0.25,-0.157364755869
7.8125,0.25,-0.146413892508
9.375,0.25,-0.135283380747
10.9375,0.25,-0.123967982829
12.5,0.25,-0.112466730177
14.0625,0.25,-0.100780725479
15.625,0.25,-0.0889146924019
17.1875,0.25,-0.0768769830465
18.75,0.25,-0.0646808221936
20.3125,0.25,-0.052343159914
21.875,0.25,-0.0398850739002
23.4375,0.25,-0.0273317620158
25,0.25,-0.0147138433531
26.5625,0.25,-0.0020655579865
28.125,0.25,0.0105738965794
29.6875,0.25,0.0231610592455
31.25,0.25,0.0356481932104
32.8125,0.25,0.0479839220643
34.375,0.25,0.0601135827601
35.9375,0.25,0.071981087327
37.5,0.25,0.0835299193859
39.0625,0.25,0.0947044044733
40.625,0.25,0.105451606214
42.1875,0.25,0.115723259747
43.75,0.25,0.125476062298
45.3125,0.25,0.134674161673
46.875,0.25,0.143289521337
48.4375,0.25,0.151301503181
0,0.26,-0.199678733945
1.5625,0.26,-0.189371854067
3.125,0.26,-0.178917750716
4.6875,0.26,-0.168306916952
6.25,0.26,-0.157530114055
7.8125,0.26,-0.146579161286
9.375,0.26,-0.135447487235
10.9375,0.26,-0.124131061137
12.5,0.26,-0.112627260387
14.0625,0.26,-0.100938409567
15.625,0.26,-0.0890683084726
17.1875,0.26,-0.0770265087485
18.75,0.26,-0.0648251548409
20.3125,0.26,-0.0524814017117
21.875,0.26,-0.0400162637234
23.4375,0.26,-0.0274557042867
25,0.26,-0.0148293785751
26.5625,0.26,-0.00217183027416
28.125,0.26,0.0104775987566
29.6875,0.26,0.0230752341449
31.25,0.26,0.0355735458434
32.8125,0.26,0.0479205176234
34.375,0.26,0.0600623004138
