x,y,t,f_true,f_pred,abs_error
0.522727251053,0.204545468092,0.5,0,0.0742375254631,0.0742375254631
0.522727251053,0.204545468092,0.529411792755,0,0.0609245300293,0.0609245300293
0.522727251053,0.204545468092,0.558823525906,0,0.0497068762779,0.0497068762779
0.522727251053,0.204545468092,0.588235259056,0,0.0402827858925,0.0402827858925
0.522727251053,0.204545468092,0.617647051811,0,0.0323867797852,0.0323867797852
0.522727251053,0.204545468092,0.647058844566,0,0.0257884263992,0.0257884263992
0.522727251053,0.204545468092,0.676470577717,0,0.0202869772911,0.0202869772911
0.522727251053,0.204545468092,0.705882310867,0,0.0157084465027,0.0157084465027
0.522727251053,0.204545468092,0.735294103622,0,0.0118985772133,0.0118985772133
0.522727251053,0.204545468092,0.764705896378,0,0.00872099399567,0.00872099399567
0.522727251053,0.204545468092,0.794117629528,0,0.0060521364212,0.0060521364212
0.522727251053,0.204545468092,0.823529422283,0,0.00378054380417,0.00378054380417
0.522727251053,0.204545468092,0.852941155434,0,0.00180745124817,0.00180745124817
0.522727251053,0.204545468092,0.882352948189,0,4.39882278442e-05,4.39882278442e-05
0.522727251053,0.204545468092,0.911764681339,0,-0.00158667564392,0.00158667564392
0.522727251053,0.204545468092,0.941176474094,0,-0.00315028429031,0.00315028429031
0.522727251053,0.204545468092,0.970588207245,0,-0.00470405817032,0.00470405817032
0.522727251053,0.204545468092,1,0,-0.00629234313965,0.00629234313965
0.545454502106,0.204545468092,0,0,1.41604399681,1.41604399681
0.545454502106,0.204545468092,0.0294117648154,0,1.43351101875,1.43351101875
0.545454502106,0.204545468092,0.0588235296309,0,1.32917141914,1.32917141914
0.545454502106,0.204545468092,0.088235296309,0,1.15215921402,1.15215921402
0.545454502106,0.204545468092,0.117647059262,0,0.95336073637,0.95336073637
0.545454502106,0.204545468092,0.147058829665,0,0.773019433022,0.773019433022
0.545454502106,0.204545468092,0.176470592618,0,0.62410235405,0.62410235405
0.545454502106,0.204545468092,0.205882355571,0,0.505081772804,0.505081772804
0.545454502106,0.204545468092,0.235294118524,0,0.410609126091,0.410609126091
0.545454502106,0.204545468092,0.264705896378,0,0.335498392582,0.335498392582
0.545454502106,0.204545468092,0.29411765933,0,0.275542736053,0.275542736053
0.545454502106,0.204545468092,0.323529422283,0,0.227400124073,0.227400124073
0.545454502106,0.204545468092,0.352941185236,0,0.188420414925,0.188420414925
0.545454502106,0.204545468092,0.382352948189,0,0.156532168388,0.156532168388
