x,y,t,u_true,u_pinn,abs_error
0.795454502106,0.159090906382,0.676470577717,2.31883916513e-07,0.00151654006913,0.00151630816981
0.795454502106,0.159090906382,0.705882310867,1.25997246414e-07,0.00128142954782,0.00128130358644
0.795454502106,0.159090906382,0.735294103622,6.84623060465e-08,0.0010674786754,0.00106741022319
0.795454502106,0.159090906382,0.764705896378,3.71998822857e-08,0.000871289987117,0.000871252792422
0.795454502106,0.159090906382,0.794117629528,2.02130578941e-08,0.000690240878612,0.000690220680553
0.795454502106,0.159090906382,0.823529422283,1.09830482486e-08,0.000521768350154,0.000521757348906
0.795454502106,0.159090906382,0.852941155434,5.96779337059e-09,0.000363637227565,0.00036363126128
0.795454502106,0.159090906382,0.882352948189,3.24267768192e-09,0.000214029569179,0.000214026324102
0.795454502106,0.159090906382,0.911764681339,1.76195447121e-09,7.13360495865e-05,7.13342888048e-05
0.795454502106,0.159090906382,0.941176474094,9.57380730249e-10,-6.60526566207e-05,6.60536170471e-05
0.795454502106,0.159090906382,0.970588207245,5.20206266952e-10,-0.000199507456273,0.000199507980142
0.795454502106,0.159090906382,1,2.82660839179e-10,-0.00033002672717,0.000330027018208
0.818181812763,0.159090906382,0,0.25910153985,0.259364575148,0.000263035297394
0.818181812763,0.159090906382,0.0294117648154,0.140786319971,0.15242023766,0.0116339176893
0.818181812763,0.159090906382,0.0588235296309,0.0764981508255,0.0918841585517,0.0153860077262
0.818181812763,0.159090906382,0.088235296309,0.0415663048625,0.0582069940865,0.016640689224
0.818181812763,0.159090906382,0.117647059262,0.0225856136531,0.0390893407166,0.0165037270635
0.818181812763,0.159090906382,0.147058829665,0.0122721986845,0.0278010256588,0.0155288269743
0.818181812763,0.159090906382,0.176470592618,0.00666826497763,0.0208231247962,0.0141548598185
0.818181812763,0.159090906382,0.205882355571,0.00362329231575,0.0162925906479,0.0126692987978
0.818181812763,0.159090906382,0.235294118524,0.00196876493283,0.0131945200264,0.0112257553264
0.818181812763,0.159090906382,0.264705896378,0.00106975436211,0.0109613575041,0.00989160314202
0.818181812763,0.159090906382,0.29411765933,0.000581265776418,0.00927149131894,0.00869022589177
0.818181812763,0.159090906382,0.323529422283,0.000315838609822,0.00793849304318,0.00762265454978
0.818181812763,0.159090906382,0.352941185236,0.00017161516007,0.00685260118917,0.00668098591268
0.818181812763,0.159090906382,0.382352948189,9.32494149311e-05,0.0059473705478,0.0058541209437
0.818181812763,0.159090906382,0.411764711142,5.06683500134e-05,0.00517951371148,0.00512884557247
0.818181812763,0.159090906382,0.441176474094,2.75313341263e-05,0.00452056946233,0.00449303817004
0.818181812763,0.159090906382,0.470588237047,1.49595216499e-05,0.00394984008744,0.00393488071859
0.818181812763,0.159090906382,0.5,8.12845701148e-06,0.00345217110589,0.00344404275529
0.818181812763,0.159090906382,0.529411792755,4.41670317741e-06,0.00301553728059,0.00301112048328
0.818181812763,0.159090906382,0.558823525906,2.39987753048e-06,0.00263061048463,0.00262821069919
0.818181812763,0.159090906382,0.588235259056,1.30400701437e-06,0.00228946330026,0.00228815921582
0.818181812763,0.159090906382,0.617647051811,7.08549123374e-07,0.00198536040261,0.00198465189897
0.818181812763,0.159090906382,0.647058844566,3.8499973698e-07,0.0017131161876,0.00171273120213
0.818181812763,0.159090906382,0.676470577717,2.09195007983e-07,0.00146760465577,0.00146739545744
0.818181812763,0.159090906382,0.705882310867,1.13668924939e-07,0.00124521972612,0.00124510610476
0.818181812763,0.159090906382,0.735294103622,6.17635436129e-08,0.00104223610833,0.0010421742918
0.818181812763,0.159090906382,0.764705896378,3.35600205403e-08,0.000855703372508,0.000855669786688
0.818181812763,0.159090906382,0.794117629528,1.82352906108e-08,0.000682998914272,0.000682980695274
0.818181812763,0.159090906382,0.823529422283,9.90840121062e-09,0.0005220961757,0.000522086280398
0.818181812763,0.159090906382,0.852941155434,5.38386846216e-09,0.000370849389583,0.000370844005374
0.818181812763,0.159090906382,0.882352948189,2.92539459323e-09,0.000227306503803,0.000227303578868
0.818181812763,0.159090906382,0.911764681339,1.58955426599e-09,9.0126413852e-05,9.01248276932e-05
0.818181812763,0.159090906382,0.941176474094,8.6370488539e-10,-4.23002056777e-05,4.23010678787e-05
0.818181812763,0.159090906382,0.970588207245,4.69306149498e-10,-0.000170837622136,0.000170838087797
0.818181812763,0.159090906382,1,2.55003601568e-10,-0.000296797137707,0.000296797399642
0.840909123421,0.159090906382,0,0.2296795398,0.230248883367,0.000569343566895
0.840909123421,0.159090906382,0.0294117648154,0.124799482524,0.135160028934,0.0103605464101
0.840909123421,0.159090906382,0.0588235296309,0.0678114891052,0.0812272056937,0.0134157165885
0.840909123421,0.159090906382,0.088235296309,0.0368462875485,0.0513595528901,0.0145132653415
0.840909123421,0.159090906382,0.117647059262,0.0200209282339,0.0345258004963,0.0145048722625
0.840909123421,0.159090906382,0.147058829665,0.0108786420897,0.0246545858681,0.0137759437785
0.840909123421,0.159090906382,0.176470592618,0.00591105688363,0.0185814537108,0.0126703968272
0.840909123421,0.159090906382,0.205882355571,0.00321185332723,0.0146450139582,0.0114331608638
0.840909123421,0.159090906382,0.235294118524,0.00174520385917,0.0119489021599,0.01020369865
0.840909123421,0.159090906382,0.264705896378,0.000948279572185,0.00999702885747,0.00904874969274
0.840909123421,0.159090906382,0.29411765933,0.000515260733664,0.00850981846452,0.00799455773085
0.840909123421,0.159090906382,0.323529422283,0.000279973901343,0.00732757570222,0.0070476019755
0.840909123421,0.159090906382,0.352941185236,0.000152127584442,0.00635718228295,0.00620505493134
0.840909123421,0.159090906382,0.382352948189,8.26605755719e-05,0.00554213346913,0.0054594730027
0.840909123421,0.159090906382,0.411764711142,4.49147592008e-05,0.0048462045379,0.00480128964409
0.840909123421,0.159090906382,0.441176474094,2.44050424953e-05,0.00424538971856,0.00422098487616
0.840909123421,0.159090906382,0.470588237047,1.32608092827e-05,0.00372292520478,0.00370966433547
0.840909123421,0.159090906382,0.5,7.20543903299e-06,0.00326504232362,0.00325783691369
0.840909123421,0.159090906382,0.529411792755,3.91516914533e-06,0.00286190630868,0.00285799102858
0.840909123421,0.159090906382,0.558823525906,2.12736199501e-06,0.00250524701551,0.00250311964191
0.840909123421,0.159090906382,0.588235259056,1.15593184091e-06,0.00218798639253,0.00218683038838
0.840909123421,0.159090906382,0.617647051811,6.28090617738e-07,0.0019048047252,0.00190417666454
0.840909123421,0.159090906382,0.647058844566,3.41281491956e-07,0.00165003957227,0.00164969824255
0.840909123421,0.159090906382,0.676470577717,1.85440086398e-07,0.00142004014924,0.00141985469963
0.840909123421,0.159090906382,0.705882310867,1.00761376132e-07,0.00121082784608,0.00121072703041
0.840909123421,0.159090906382,0.735294103622,5.47500498271e-08,0.00101970555261,0.00101965083741
0.840909123421,0.159090906382,0.764705896378,2.97491489221e-08,0.000843529123813,0.000843499379698
0.840909123421,0.159090906382,0.794117629528,1.61646021013e-08,0.000680033583194,0.000680017401464
0.840909123421,0.159090906382,0.823529422283,8.7832630058e-09,0.000527132768184,0.000527123978827
0.840909123421,0.159090906382,0.852941155434,4.77250905462e-09,0.000383187551051,0.000383182778023
