x,t,u_true,u_pinn,abs_error,u_rollout
0.65346539,0.303030312,0.267626077,0.210674465,0.056951612,0.210805938471
0.663366318,0.303030312,0.267906904,0.208859622,0.059047282,0.208995761961
0.673267365,0.303030312,0.267848253,0.206665903,0.06118235,0.20680414345
0.683168292,0.303030312,0.267431468,0.204090178,0.06334129,0.204229238711
0.693069339,0.303030312,0.266637653,0.201136529,0.065501124,0.20127571898
0.702970266,0.303030312,0.265447646,0.197814196,0.06763345,0.197952749294
0.712871313,0.303030312,0.197620887,0.194135547,0.00348534,0.194272411028
0.722772241,0.303030312,0.193699621,0.190115243,0.003584377,0.19024878275
0.732673287,0.303030312,0.189445145,0.185768038,0.003677107,0.185896295313
0.742574275,0.303030312,0.184870511,0.181108624,0.003761888,0.181229168677
0.752475262,0.303030312,0.179988283,0.176151156,0.003837126,0.176260732175
0.762376249,0.303030312,0.174809885,0.17090854,0.003901345,0.171003580141
0.772277236,0.303030312,0.169346207,0.165393054,0.003953152,0.165469868139
0.782178223,0.303030312,0.163607726,0.15961647,0.003991255,0.15967176137
0.79207921,0.303030312,0.157604544,0.153590083,0.004014461,0.153621807577
0.801980197,0.303030312,0.15134735,0.147325695,0.004021656,0.147332959434
0.811881185,0.303030312,0.144847044,0.140835211,0.004011834,0.140818101458
0.821782172,0.303030312,0.13811546,0.134131387,0.003984073,0.134089558904
0.831683159,0.303030312,0.131165618,0.127228081,0.003937537,0.12715966098
0.841584146,0.303030312,0.124011832,0.120140344,0.003871488,0.120042425187
0.851485133,0.303030312,0.11667014,0.112884857,0.003785283,0.112754482267
0.86138612,0.303030312,0.109158475,0.105480112,0.003678363,0.105314491812
0.871287107,0.303030312,0.101496558,0.097946279,0.003550279,0.0977426430703
0.881188154,0.303030312,0.158319399,0.090305991,0.068013407,0.0900608973011
0.891089082,0.303030312,0.147169575,0.082583815,0.06458576,0.0822936119239
0.900990129,0.303030312,0.135525867,0.074806258,0.060719609,0.0744671058922
0.910891116,0.303030312,0.123416483,0.067002304,0.05641418,0.0666101683165
0.920792103,0.303030312,0.110873446,0.059202477,0.051670969,0.0587533102055
0.93069309,0.303030312,0.097933225,0.051439062,0.046494164,0.0509287478462
0.940594077,0.303030312,0.084635854,0.043745846,0.040890008,0.0431700953487
0.950495064,0.303030312,0.071024932,0.036157817,0.034867115,0.0355121082372
0.960396051,0.303030312,0.057147618,0.028710723,0.028436895,0.027990441728
0.970297039,0.303030312,0.04305356,0.021440851,0.021612709,0.0206414353101
0.980198026,0.303030312,0.028794831,0.014384957,0.014409874,0.0135019267438
0.990099013,0.303030312,0.014425193,0.00757988,0.006845313,0.00660905221967
0.00990099,0.313131303,0.004763168,0.00182052,0.002942649,0.000823879146701
0.01980198,0.313131303,0.009526336,0.002829803,0.006696532,0.0019199340869
0.029702969,0.313131303,0.014289498,0.004104865,0.010184634,0.00327598474656
0.03960396,0.313131303,0.019052647,0.005634631,0.013418016,0.00488025686762
0.049504951,0.313131303,0.023815766,0.007407555,0.016408211,0.00672143023447
0.059405938,0.313131303,0.028578816,0.009412774,0.019166042,0.0087886475646
0.069306932,0.313131303,0.033341762,0.011639453,0.021702308,0.0110715134945
0.07920792,0.313131303,0.03810453,0.014077088,0.024027443,0.0135600868645
0.089108907,0.313131303,0.042867035,0.016716188,0.026150847,0.0162448960697
0.099009901,0.313131303,0.047629178,0.019547228,0.02808195,0.0191169442554
0.108910888,0.313131303,0.052390803,0.022561897,0.029828906,0.0221677040407
0.118811876,0.313131303,0.057151753,0.025751935,0.031399818,0.0253891213622
0.128712863,0.313131303,0.06191181,0.029110001,0.032801809,0.0287735845899
0.138613865,0.313131303,0.066670738,0.032628641,0.034042098,0.0323138958909
0.148514852,0.313131303,0.071428224,0.036300659,0.035127565,0.036003192773
0.158415839,0.313131303,0.076183945,0.040119134,0.036064811,0.0398349073015
0.168316826,0.313131303,0.080937497,0.044076733,0.036860764,0.043802658725
0.178217813,0.313131303,0.085688435,0.048166335,0.0375221,0.047900164311
0.188118815,0.313131303,0.090436257,0.052380681,0.038055576,0.052121151803
0.198019803,0.313131303,0.095180362,0.056712419,0.038467944,0.0564592489458
0.20792079,0.313131303,0.099920101,0.061154261,0.03876584,0.0609079512873
0.217821777,0.313131303,0.104654737,0.065699384,0.038955353,0.0654605519274
0.227722764,0.313131303,0.109383434,0.070340887,0.039042547,0.0701101158044
0.237623751,0.313131303,0.114105292,0.075072095,0.039033197,0.0748494600328
0.247524753,0.313131303,0.118819281,0.079886466,0.038932815,0.0796711320674
0.257425725,0.313131303,0.123524271,0.084777102,0.038747169,0.0845673108506
0.267326742,0.313131303,0.128219053,0.08973635,0.038482703,0.0895297766474
0.27722773,0.313131303,0.13290222,0.094755493,0.038146727,0.0945495844589
0.287128717,0.313131303,0.137572289,0.099824786,0.037747502,0.0996169140193
0.297029704,0.313131303,0.14222759,0.10493248,0.037295111,0.104720664991
0.306930691,0.313131303,0.146866366,0.110065065,0.036801301,0.10984811166
0.316831678,0.313131303,0.151486591,0.115206972,0.036279619,0.114984630155
0.326732665,0.313131303,0.156086206,0.12034107,0.035745136,0.120113678166
0.336633652,0.313131303,0.1606628,0.125448644,0.035214156,0.125217230846
0.34653464,0.313131303,0.165213898,0.130510956,0.034702942,0.130276816046
0.356435627,0.313131303,0.169736698,0.135509849,0.03422685,0.135275100377
0.366336614,0.313131303,0.174228281,0.14043045,0.03379783,0.140197713316
0.376237631,0.313131303,0.178685397,0.145262897,0.0334225,0.145034758767
0.386138618,0.313131303,0.18310456,0.150002301,0.033102259,0.14978131052
0.396039605,0.313131303,0.18748197,0.154647976,0.032833993,0.154436537137
0.405940592,0.313131303,0.191813633,0.159199446,0.032614186,0.15900065512
0.415841579,0.313131303,0.196095139,0.163652897,0.032442242,0.163470139358
0.425742567,0.313131303,0.200321838,0.167998314,0.032323524,0.16783375036
0.435643554,0.313131303,0.20448862,0.172219753,0.032268867,0.172073711508
0.445544541,0.313131303,0.208590075,0.176296949,0.032293126,0.176169945493
0.455445528,0.313131303,0.212620378,0.180207789,0.032412589,0.180099578753
0.465346515,0.313131303,0.216573358,0.183931142,0.032642215,0.183837421691
0.475247502,0.313131303,0.220442221,0.187448025,0.032994196,0.187364528778
0.485148519,0.313131303,0.224219963,0.190743446,0.033476517,0.190671514532
0.495049506,0.313131303,0.227898881,0.193806052,0.034092829,0.193751096789
0.504950523,0.313131303,0.231470913,0.196627438,0.034843475,0.196593545783
0.514851451,0.313131303,0.234927341,0.199201882,0.035725459,0.199189262237
0.524752498,0.313131303,0.238259092,0.201524138,0.036734954,0.20153170749
0.534653485,0.313131303,0.241456315,0.203588694,0.037867621,0.203616143338
0.544554472,0.313131303,0.244508654,0.205388159,0.039120495,0.205436572711
0.554455459,0.313131303,0.247405201,0.206913352,0.040491849,0.206983530608
0.564356446,0.313131303,0.250134379,0.208154142,0.041980237,0.208244638728
0.574257433,0.313131303,0.252683938,0.209101081,0.043582857,0.209208251692
0.584158421,0.313131303,0.255041063,0.209749043,0.04529202,0.209868901387
0.594059408,0.313131303,0.257192165,0.210098684,0.047093481,0.210229260949
0.603960395,0.313131303,0.259123206,0.210154504,0.048968703,0.210295205736
0.613861382,0.313131303,0.260819286,0.209919482,0.050899804,0.210069319631
0.623762369,0.313131303,0.262264967,0.20938924,0.052875727,0.209547624183
0.633663416,0.313131303,0.263444245,0.20854941,0.054894835,0.208717863197
0.643564343,0.313131303,0.26434046,0.207380265,0.056960195,0.207560422777
0.65346539,0.313131303,0.264936388,0.205862194,0.059074193,0.206053119487
0.663366318,0.313131303,0.265214413,0.203981429,0.061232984,0.204178891029
0.673267365,0.313131303,0.265156329,0.201731175,0.063425153,0.201930940468
0.683168292,0.313131303,0.264743745,0.199112058,0.065631688,0.199311872316
0.693069339,0.313131303,0.263957888,0.196130365,0.067827523,0.196329377065
0.702970266,0.313131303,0.19629575,0.192796588,0.003499162,0.19299396883
0.712871313,0.313131303,0.192726701,0.189123333,0.003603369,0.189317818992
0.722772241,0.313131303,0.188827156,0.185124815,0.003702341,0.185314367877
0.732673287,0.313131303,0.184609181,0.180814713,0.003794467,0.18099708623
0.742574275,0.313131303,0.180085017,0.176206857,0.00387816,0.176379150548
0.752475262,0.313131303,0.175265707,0.171313792,0.003951915,0.17147289211
0.762376249,0.313131303,0.170161974,0.166147679,0.004014295,0.166290023957
0.772277236,0.313131303,0.164783926,0.160719961,0.004063965,0.160841982691
0.782178223,0.313131303,0.159141424,0.155041754,0.004099669,0.155140392152
0.79207921,0.313131303,0.153244463,0.149124235,0.004120228,0.149197403052
0.801980197,0.313131303,0.147103196,0.142978638,0.004124557,0.143025633425
0.811881185,0.313131303,0.140728914,0.136617273,0.004111641,0.136637632166
0.821782172,0.313131303,0.134133251,0.130052686,0.004080565,0.130045483703
0.831683159,0.313131303,0.127329488,0.123299003,0.004030485,0.123261601588
0.841584146,0.313131303,0.120332028,0.116371371,0.003960657,0.11630038756
0.851485133,0.313131303,0.11315692,0.109286487,0.003870433,0.10917876303
0.86138612,0.313131303,0.10582214,0.102062888,0.003759251,0.101915393545
0.871287107,0.313131303,0.098347421,0.094720766,0.003626655,0.0945303464899
0.881188154,0.313131303,0.090754768,0.087282479,0.003472289,0.0870454501926
0.891089082,0.313131303,0.145690501,0.079772435,0.065918066,0.0794848937784
0.900990129,0.313131303,0.134163797,0.07221666,0.061947137,0.0718747694933
0.910891116,0.313131303,0.122176133,0.064643875,0.057532258,0.064243550736
0.920792103,0.313131303,0.109759144,0.057083905,0.05267524,0.0566213607338
0.93069309,0.313131303,0.096948981,0.049568489,0.047380492,0.0490399542077
0.940594077,0.313131303,0.083785243,0.042130738,0.041654505,0.0415324164424
0.950495064,0.313131303,0.070311122,0.034804896,0.035506226,0.0341329142782
0.960396051,0.313131303,0.056573275,0.02762565,0.028947625,0.0268764607284
0.970297039,0.313131303,0.042620864,0.020628782,0.021992082,0.0197987096147
0.980198026,0.313131303,0.028505437,0.013849812,0.014655625,0.012935779551
0.990099013,0.313131303,0.014280219,0.007324982,0.006955237,0.00632406494724
0.00990099,0.323232323,0.004715297,0.001733961,0.002981337,0.000705146946749
0.01980198,0.323232323,0.009430595,0.002629504,0.006801091,0.00168422229027
0.029702969,0.323232323,0.014145887,0.003791166,0.010354721,0.00292503819074
0.03960396,0.323232323,0.018861165,0.005207952,0.013653213,0.00441580451536
0.049504951,0.323232323,0.02357641,0.006868819,0.016707592,0.00614518146844
0.059405938,0.323232323,0.028291592,0.008762934,0.019528658,0.00810229009132
0.069306932,0.323232323,0.033006672,0.010879642,0.022127029,0.0102767123762
0.07920792,0.323232323,0.037721571,0.013208708,0.024512863,0.0126584855343
0.089108907,0.323232323,0.042436212,0.015740132,0.02669608,0.0152381204108
0.099009901,0.323232323,0.047150493,0.018465091,0.028685402,0.0180066086101
0.108910888,0.323232323,0.05186427,0.021374781,0.030489489,0.0209554208513
0.118811876,0.323232323,0.056577366,0.024461033,0.032116333,0.0240765130799
0.128712863,0.323232323,0.061289579,0.02771649,0.033573089,0.0273622990705
0.138613865,0.323232323,0.066000685,0.03113389,0.034866795,0.0308056235392
0.148514852,0.323232323,0.070710354,0.034706295,0.036004059,0.0343996864354
0.158415839,0.323232323,0.075418279,0.038426682,0.036991596,0.0381380034918
0.168316826,0.323232323,0.080124065,0.042288244,0.037835822,0.0420143001579
0.178217813,0.323232323,0.084827252,0.046283945,0.038543306,0.0460224219131
0.188118815,0.323232323,0.089527361,0.05040662,0.039120741,0.0501562455654
0.198019803,0.323232323,0.094223782,0.054649293,0.039574489,0.0544095662345
0.20792079,0.323232323,0.09891589,0.059004955,0.039910935,0.0587760583996
0.217821777,0.323232323,0.103602938,0.063466713,0.040136226,0.0632491983258
0.227722764,0.323232323,0.108284108,0.068027884,0.040256225,0.0678222299005
0.237623751,0.323232323,0.112958513,0.072682038,0.040276475,0.0724881382265
0.247524753,0.323232323,0.117625117,0.077422708,0.040202409,0.0772396275439
0.257425725,0.323232323,0.122282833,0.082243212,0.040039621,0.0820690325744
0.267326742,0.323232323,0.126930416,0.087136306,0.03979411,0.0869683061296
0.27722773,0.323232323,0.131566525,0.092093557,0.039472967,0.0919287196084
0.287128717,0.323232323,0.136189669,0.097105473,0.039084196,0.0969407368767
0.297029704,0.323232323,0.140798181,0.102160819,0.038637362,0.10199362686
0.306930691,0.323232323,0.145390332,0.107246555,0.038143776,0.107075110948
0.316831678,0.323232323,0.149964124,0.112347536,0.037616588,0.112171038475
0.326732665,0.323232323,0.154517516,0.117446914,0.037070602,0.117265247115
0.336633652,0.323232323,0.159048095,0.122526228,0.036521867,0.122339801129
0.34653464,0.323232323,0.163553461,0.127566263,0.035987198,0.127375783276
0.356435627,0.323232323,0.168030813,0.13254784,0.035482973,0.132354674225
0.366336614,0.323232323,0.17247726,0.137454152,0.035023108,0.137260121144
0.376237631,0.323232323,0.176889583,0.142271787,0.034617797,0.142079636691
0.386138618,0.323232323,0.181264326,0.146992862,0.034271464,0.146805532014
0.396039605,0.323232323,0.185597748,0.15161407,0.033983678,0.151434670098
0.405940592,0.323232323,0.18988587,0.156134069,0.033751801,0.155966155085
0.415841579,0.323232323,0.194124341,0.160549641,0.0335747,0.160397058201
0.425742567,0.323232323,0.198308557,0.164852649,0.033455908,0.164718025477
0.435643554,0.323232323,0.202433467,0.169028461,0.033405006,0.168912957531
0.445544541,0.323232323,0.206493706,0.173057437,0.033436269,0.172961954168
0.455445528,0.323232323,0.210483506,0.176917583,0.033565924,0.176841282
0.465346515,0.323232323,0.214396745,0.180587053,0.033809692,0.180525305672
0.475247502,0.323232323,0.218226731,0.184046298,0.034180433,0.183994940449
0.485148519,0.323232323,0.22196649,0.187279791,0.0346867,0.187240149568
0.495049506,0.323232323,0.225608453,0.190275967,0.035332486,0.190253304413
0.504950523,0.323232323,0.229144588,0.193026811,0.036117777,0.193025192478
0.514851451,0.323232323,0.232566267,0.195526659,0.037039608,0.19554694653
0.524752498,0.323232323,0.235864535,0.197770834,0.038093701,0.197812462478
0.534653485,0.323232323,0.239029631,0.199753791,0.03927584,0.19981684121
0.544554472,0.323232323,0.242051288,0.201468527,0.040582761,0.201553639917
0.554455459,0.323232323,0.244918749,0.202906013,0.042012736,0.203013363737
0.564356446,0.323232323,0.247620478,0.204056859,0.043563619,0.20418462941
0.574257433,0.323232323,0.250144422,0.204913616,0.045230806,0.205058555743
0.584158421,0.323232323,0.252477825,0.205473721,0.047004104,0.205633362155
0.594059408,0.323232323,0.25460735,0.205740035,0.048867315,0.205913103517
0.603960395,0.323232323,0.25651896,0.205717742,0.050801218,0.205902313463
0.613861382,0.323232323,0.258197993,0.205407739,0.052790254,0.205602343302
0.623762369,0.323232323,0.25962916,0.204802245,0.054826915,0.205007945149
0.633663416,0.323232323,0.260796577,0.203885704,0.056910872,0.204105580073
0.643564343,0.323232323,0.261683792,0.202639639,0.059044152,0.20287570929
0.65346539,0.323232323,0.262273729,0.201048464,0.061225265,0.201298092009
0.663366318,0.323232323,0.262548953,0.199102521,0.063446432,0.199359570233
0.673267365,0.323232323,0.262491465,0.196799099,0.065692365,0.1970580775
0.683168292,0.323232323,0.262083024,0.194141656,0.067941368,0.194399905937
0.693069339,0.323232323,0.194646294,0.19113794,0.003508355,0.191394599377
0.702970266,0.323232323,0.191416085,0.187799096,0.003616989,0.188053064881
0.712871313,0.323232323,0.187858875,0.184137464,0.003721412,0.184387004083
0.722772241,0.323232323,0.183986193,0.180166155,0.003820038,0.180408964016
0.732673287,0.323232323,0.179809295,0.175897986,0.003911309,0.176131368115
0.742574275,0.323232323,0.175339039,0.171345323,0.003993715,0.171566339602
0.752475262,0.323232323,0.170585544,0.166519731,0.004065813,0.166725240771
0.762376249,0.323232323,0.165558553,0.161432326,0.004126227,0.161618959104
0.772277236,0.323232323,0.160267586,0.156093925,0.004173661,0.156258285812
0.782178223,0.323232323,0.154721999,0.150515109,0.00420689,0.150654382139
0.79207921,0.323232323,0.148931456,0.144706696,0.004224759,0.144819070173
0.801980197,0.323232323,0.142906426,0.138680249,0.004226176,0.138764681961
0.811881185,0.323232323,0.136657779,0.13244763,0.004210149,0.132503474844
0.821782172,0.323232323,0.130197549,0.126021802,0.004175746,0.126047364467
0.831683159,0.323232323,0.123538946,0.119416818,0.004122128,0.119408934615
0.841584146,0.323232323,0.116696658,0.112648122,0.004048536,0.112602988008
0.851485133,0.323232323,0.109686746,0.105732426,0.00395432,0.105646674834
0.86138612,0.323232323,0.102527046,0.098688126,0.003838921,0.0985586186287
0.871287107,0.323232323,0.095237401,0.091535531,0.00370187,0.0913587597041
0.881188154,0.323232323,0.087839503,0.084296681,0.003542822,0.0840688029472
0.891089082,0.323232323,0.144226283,0.07699579,0.067230493,0.0767127809385
0.900990129,0.323232323,0.132815436,0.069658726,0.063156709,0.0693165729764
0.910891116,0.323232323,0.120948225,0.062313497,0.058634728,0.0619083562996
0.920792103,0.323232323,0.108656049,0.054989487,0.053666562,0.0545178893746
0.93069309,0.323232323,0.095974617,0.047718078,0.048256539,0.0471764905835
0.940594077,0.323232323,0.082943194,0.040531501,0.042411692,0.0399167439315
0.950495064,0.323232323,0.069604486,0.033463091,0.036141396,0.0327722550582
0.960396051,0.323232323,0.056004707,0.026547194,0.029457513,0.0257774242932
0.970297039,0.323232323,0.042192519,0.019818233,0.022374285,0.0189672498817
0.980198026,0.323232323,0.028218953,0.013311567,0.014907386,0.0123771612721
0.990099013,0.323232323,0.014136699,0.007061976,0.007074723,0.00604284125347
0.00990099,0.333333343,0.004667908,0.00163223,0.003035678,0.000586872611962
0.01980198,0.333333343,0.009335815,0.002416044,0.006919771,0.00144947643358
0.029702969,0.333333343,0.014003718,0.003466187,0.010537531,0.00257562096372
0.03960396,0.333333343,0.018671606,0.004772048,0.013899557,0.00395350519659
0.049504951,0.333333343,0.023339463,0.006322767,0.017016697,0.00557177216993
0.059405938,0.333333343,0.028007258,0.00810773,0.019899528,0.00741952063992
0.069306932,0.333333343,0.032674946,0.010116436,0.02255851,0.00948630799135
0.07920792,0.333333343,0.037342463,0.012338644,0.025003819,0.0117621465476
0.089108907,0.333333343,0.042009719,0.014764613,0.027245106,0.0142375233656
0.099009901,0.333333343,0.046676621,0.017385278,0.029291343,0.0169034106573
0.108910888,0.333333343,0.051343024,0.020191688,0.031151336,0.0197512670236
0.118811876,0.333333343,0.056008756,0.023176091,0.032832665,0.0227730455989
0.128712863,0.333333343,0.060673609,0.02633086,0.034342749,0.0259611693285
0.138613865,0.333333343,0.06533736,0.029648736,0.035688624,0.0293085059519
0.148514852,0.333333343,0.069999702,0.033123001,0.036876701,0.0328082956986
0.158415839,0.333333343,0.074660309,0.0367468,0.037913509,0.0364541118313
0.168316826,0.333333343,0.079318799,0.040513396,0.038805403,0.0402397568379
0.178217813,0.333333343,0.083974719,0.04441613,0.039558589,0.0441591738827
0.188118815,0.333333343,0.088627592,0.048447981,0.04017961,0.048206357611
0.198019803,0.333333343,0.093276821,0.052602217,0.040674604,0.0523752418589
0.20792079,0.333333343,0.097921759,0.056871966,0.041049793,0.0566596577674
0.217821777,0.333333343,0.102561712,0.061250612,0.0413111,0.0610532526796
0.227722764,0.333333343,0.107195839,0.065731421,0.041464418,0.0655494492467
0.237623751,0.333333343,0.111823261,0.070308268,0.041514993,0.0701414136769
0.247524753,0.333333343,0.116442971,0.07497479,0.041468181,0.0748220303431
0.257425725,0.333333343,0.12105386,0.079724371,0.041329488,0.0795838178874
0.267326742,0.333333343,0.125654742,0.084550418,0.041104324,0.0844189289259
0.27722773,0.333333343,0.130244255,0.08944454,0.040799715,0.0893188734587
0.287128717,0.333333343,0.134820938,0.094397821,0.040423118,0.0942744146833
0.297029704,0.333333343,0.139383137,0.09939947,0.039983667,0.0992752024028
0.306930691,0.333333343,0.143929139,0.10443677,0.039492369,0.104309423791
0.316831678,0.333333343,0.148456961,0.109495237,0.038961723,0.109363448856
0.326732665,0.333333343,0.152964577,0.114558496,0.038406081,0.114421602145
0.336633652,0.333333343,0.157449633,0.119608395,0.037841238,0.119466238572
0.34653464,0.333333343,0.161909714,0.124625742,0.037283972,0.124478308496
0.356435627,0.333333343,0.16634208,0.12959069,0.03675139,0.129438501723
0.366336614,0.333333343,0.170743823,0.134484798,0.036259025,0.134328865036
0.376237631,0.333333343,0.1751118,0.139292002,0.035819799,0.139134529658
0.386138618,0.333333343,0.179442585,0.144000828,0.035441756,0.143844906696
0.396039605,0.333333343,0.18373245,0.148604661,0.035127789,0.148453949
0.405940592,0.333333343,0.187977478,0.153099984,0.034877494,0.152958613503
0.415841579,0.333333343,0.192173362,0.157483429,0.034689933,0.157355429492
0.425742567,0.333333343,0.196315527,0.161747605,0.034567922,0.161636247797
0.435643554,0.333333343,0.200398967,0.165879428,0.034519538,0.165786761871
0.445544541,0.333333343,0.204418406,0.169860572,0.034557834,0.169787877359
0.455445528,0.333333343,0.208368108,0.173668981,0.034699127,0.173615635722
0.465346515,0.333333343,0.212242022,0.177282959,0.034959063,0.177244490178
0.475247502,0.333333343,0.216033518,0.18068257,0.035350949,0.180655508744
0.485148519,0.333333343,0.219735682,0.183852255,0.035883427,0.183837969252
0.495049506,0.333333343,0.223341033,0.186780483,0.03656055,0.186783836365
0.504950523,0.333333343,0.226841629,0.189459592,0.037382036,0.18948445439
0.514851451,0.333333343,0.230228946,0.191884041,0.038344905,0.191931747423
0.524752498,0.333333343,0.233494058,0.194049627,0.039444432,0.194119981512
0.534653485,0.333333343,0.236627325,0.195950598,0.040676728,0.196043892097
0.544554472,0.333333343,0.239618629,0.197580189,0.042038441,0.197696424137
0.554455459,0.333333343,0.242457271,0.198929459,0.043527812,0.199068144845
0.564356446,0.333333343,0.24513185,0.199989855,0.045141995,0.200149326478
0.574257433,0.333333343,0.247630417,0.200755835,0.046874583,0.200934582404
0.584158421,0.333333343,0.24994038,0.201227158,0.048713222,0.201424717648
0.594059408,0.333333343,0.252048492,0.201408476,0.050640017,0.201622933134
0.603960395,0.333333343,0.25394088,0.201304048,0.052636832,0.201532065106
0.613861382,0.333333343,0.255603045,0.200912744,0.054690301,0.201152749413
0.623762369,0.333333343,0.257019818,0.200224787,0.056795031,0.200478980296
0.633663416,0.333333343,0.258175522,0.199225128,0.058950394,0.1994974309
0.643564343,0.333333343,0.259053797,0.197898388,0.061155409,0.198190200683
0.65346539,0.333333343,0.259637833,0.196233183,0.063404649,0.196540107533
0.663366318,0.333333343,0.259910256,0.194224179,0.065686077,0.194538479456
0.673267365,0.333333343,0.259853363,0.191871881,0.067981482,0.192187543756
0.683168292,0.333333343,0.192695053,0.189181685,0.003513367,0.189496059346
0.693069339,0.333333343,0.189788094,0.186162263,0.003625831,0.186474230179
0.702970266,0.333333343,0.186559489,0.182824492,0.003734997,0.183132610853
0.712871313,0.333333343,0.183019406,0.179180056,0.00383935,0.179482079573
0.722772241,0.333333343,0.179178447,0.175241083,0.003937364,0.17553415721
0.732673287,0.333333343,0.175046405,0.171018839,0.004027566,0.171300189775
0.742574275,0.333333343,0.170633072,0.166524559,0.004108512,0.166791265653
0.752475262,0.333333343,0.165947614,0.161768794,0.00417882,0.162017826878
0.762376249,0.333333343,0.160998987,0.156761825,0.004237162,0.156990005876
0.772277236,0.333333343,0.15579604,0.151513755,0.004282285,0.151718032723
0.782178223,0.333333343,0.150347994,0.146035016,0.004312979,0.146212688494
0.79207921,0.333333343,0.144664223,0.140336111,0.004328112,0.140485530517
0.801980197,0.333333343,0.138755146,0.134428546,0.0043266,0.134548646234
0.811881185,0.333333343,0.132631803,0.12832436,0.004307443,0.128414041011
0.821782172,0.333333343,0.126306389,0.122036681,0.004269708,0.122093531694
0.831683159,0.333333343,0.119792186,0.115579635,0.004212552,0.115599944917
0.841584146,0.333333343,0.113103832,0.108968616,0.004135216,0.108948477083
0.851485133,0.333333343,0.106257491,0.102220446,0.004037045,0.102156439777
0.86138612,0.333333343,0.099271091,0.095353618,0.003917473,0.0952423752084
0.871287107,0.333333343,0.092164387,0.088388361,0.003776026,0.0882260979134
0.881188154,0.333333343,0.084958819,0.081346452,0.003612367,0.0811292017292
0.891089082,0.333333343,0.142776787,0.074251905,0.068524882,0.0739755742748
0.900990129,0.333333343,0.131480604,0.067130104,0.064350501,0.0667908960514
0.910891116,0.333333343,0.119732678,0.060008988,0.05972369,0.0596030662961
0.920792103,0.333333343,0.107564032,0.052917361,0.054646671,0.0524414993061
0.93069309,0.333333343,0.095010057,0.045885831,0.049124226,0.0453371003631
0.940594077,0.333333343,0.082109593,0.038946167,0.043163426,0.0383219766049
0.950495064,0.333333343,0.068904944,0.032130957,0.036773987,0.0314291980783
0.960396051,0.333333343,0.055441849,0.025473803,0.029968046,0.0246925790769
0.970297039,0.333333343,0.041768476,0.019008474,0.022760002,0.0181464885807
0.980198026,0.333333343,0.027935347,0.012769224,0.015166122,0.0118256937142
0.990099013,0.333333343,0.013994622,0.006790298,0.007204324,0.00576519298728
0.00990099,0.343434334,0.004620995,0.001515107,0.003105888,0.000468999990534
0.01980198,0.343434334,0.009241989,0.002188966,0.007053023,0.00121557471081
0.029702969,0.343434334,0.013862979,0.003129331,0.010733647,0.00222753945381
0.03960396,0.343434334,0.018483955,0.004325968,0.014157987,0.00349308840176
0.049504951,0.343434334,0.023104902,0.005768339,0.017336563,0.00500085118439
0.059405938,0.343434334,0.027725782,0.007445956,0.020279827,0.00673990722451
0.069306932,0.343434334,0.032346562,0.0093484,0.022998162,0.00869978892975
0.07920792,0.343434334,0.036967169,0.011465585,0.025501585,0.0108704817015
0.089108907,0.343434334,0.041587517,0.013787856,0.02779966,0.0132424450802
0.099009901,0.343434334,0.046207521,0.016305942,0.029901579,0.0158066259758
0.108910888,0.343434334,0.050827023,0.019011129,0.031815894,0.0185544623864
0.118811876,0.343434334,0.055445861,0.021895425,0.033550436,0.0214778933554
0.128712863,0.343434334,0.060063835,0.024951281,0.035112554,0.0245693371497
0.138613865,0.343434334,0.064680718,0.028171271,0.036509447,0.0278216678492
0.148514852,0.343434334,0.069296196,0.031549081,0.037747115,0.0312281452246
0.158415839,0.343434334,0.073909968,0.035077676,0.038832292,0.0347823765151
0.168316826,0.343434334,0.078521639,0.038750708,0.039770931,0.0384782144316
0.178217813,0.343434334,0.083130762,0.04256162,0.040569142,0.0423096704821
0.188118815,0.343434334,0.087736867,0.046503708,0.04123316,0.0462708273322
0.198019803,0.343434334,0.092339374,0.050570324,0.04176905,0.0503557278791
0.20792079,0.343434334,0.096937642,0.054754779,0.042182863,0.054558334339
0.217821777,0.343434334,0.101530962,0.059050471,0.042480491,0.0588724460316
0.227722764,0.343434334,0.1061185,0.063451111,0.042667389,0.0632916563696
0.237623751,0.343434334,0.11069943,0.067950532,0.042748898,0.0678093164227
0.247524753,0.343434334,0.115272701,0.072542608,0.042730093,0.0724185062277
0.257425725,0.343434334,0.119837262,0.077220976,0.042616285,0.0771119522092
0.267326742,0.343434334,0.124391906,0.081979051,0.042412855,0.0818820337501
0.27722773,0.343434334,0.128935292,0.08680924,0.042126052,0.0867205244221
0.287128717,0.343434334,0.133465961,0.091702759,0.041763201,0.0916185080403
0.297029704,0.343434334,0.137982324,0.096649371,0.041332953,0.0965660329108
0.306930691,0.343434334,0.142482638,0.101636916,0.040845722,0.101551772941
0.316831678,0.343434334,0.146964967,0.106651388,0.040313579,0.106562657274
0.326732665,0.343434334,0.151427284,0.11167711,0.039750174,0.111583580749
0.336633652,0.343434334,0.155867264,0.116696388,0.039170876,0.11659735122
0.34653464,0.343434334,0.160282508,0.121690191,0.038592316,0.121585056409
0.356435627,0.343434334,0.164670318,0.12663886,0.038031459,0.126526971002
0.366336614,0.343434334,0.169027835,0.131522387,0.037505448,0.131403965304
0.376237631,0.343434334,0.173351914,0.136322781,0.037029132,0.136199133268
