x,t,u
34.375,5.3,-0.0213591086078
35.9375,5.3,-1.96861415823
37.5,5.3,-0.284804199939
39.0625,5.3,0.562719307534
40.625,5.3,2.0057844632
42.1875,5.3,0.837903766428
43.75,5.3,-1.52193643802
45.3125,5.3,-1.10483941632
46.875,5.3,-0.132691910041
48.4375,5.3,0.121457363111
0,5.31,0.529079361741
1.5625,5.31,1.84368885496
3.125,5.31,1.39167965531
4.6875,5.31,-0.906868292784
6.25,5.31,-1.04434511684
7.8125,5.31,-0.193111803101
9.375,5.31,0.270863780183
10.9375,5.31,0.952543998399
12.5,5.31,1.84047050032
14.0625,5.31,0.450925817209
15.625,5.31,-1.15471148121
17.1875,5.31,-0.338792014803
18.75,5.31,0.254887411462
20.3125,5.31,0.522197450547
21.875,5.31,0.767797120983
23.4375,5.31,1.78981430733
25,5.31,0.986890160447
26.5625,5.31,-1.02370276589
28.125,5.31,-1.04513750546
29.6875,5.31,0.129146617731
31.25,5.31,1.16912005809
32.8125,5.31,2.34233485706
34.375,5.31,-0.0176189101892
35.9375,5.31,-1.96934092
37.5,5.31,-0.286271224299
39.0625,5.31,0.561656773107
40.625,5.31,2.00685608812
42.1875,5.31,0.840138428157
43.75,5.31,-1.52152572454
45.3125,5.31,-1.10528114528
46.875,5.31,-0.1317690702
48.4375,5.31,0.12031869504
0,5.32,0.526661977744
1.5625,5.32,1.84107948572
3.125,5.32,1.39767354862
4.6875,5.32,-0.902319885993
6.25,5.32,-1.04795148714
7.8125,5.32,-0.19392100409
9.375,5.32,0.269908980832
10.9375,5.32,0.949924001252
12.5,5.32,1.84112732391
14.0625,5.32,0.456314586644
15.625,5.32,-1.15407993893
17.1875,5.32,-0.341097308026
18.75,5.32,0.25409229262
20.3125,5.32,0.521469504588
21.875,5.32,0.765759904198
23.4375,5.32,1.78976256423
25,5.32,0.990067939364
26.5625,5.32,-1.0242044344
28.125,5.32,-1.04873555958
29.6875,5.32,0.127466699476
31.25,5.32,1.16583688297
32.8125,5.32,2.34326121547
34.375,5.32,-0.0138827886827
35.9375,5.32,-1.97005045045
37.5,5.32,-0.287747026814
39.0625,5.32,0.560588523982
40.625,5.32,2.0079206458
42.1875,5.32,0.84238292277
43.75,5.32,-1.52110508225
45.3125,5.32,-1.10572699281
46.875,5.32,-0.130845492481
48.4375,5.32,0.119182553376
0,5.33,0.524251358897
1.5625,5.33,1.83844304979
3.125,5.33,1.40365743679
4.6875,5.33,-0.897747448706
6.25,5.33,-1.05156214396
7.8125,5.33,-0.19473112975
9.375,5.33,0.268953944192
10.9375,5.33,0.947309907207
12.5,5.33,1.84176407449
14.0625,5.33,0.461704259041
15.625,5.33,-1.15342684662
17.1875,5.33,-0.343410298298
18.75,5.33,0.253294430873
20.3125,5.33,0.520739415821
21.875,5.33,0.763728605979
23.4375,5.33,1.78970517816
25,5.33,0.993239668223
26.5625,5.33,-1.02470284936
28.125,5.33,-1.05232626629
29.6875,5.33,0.125788815109
31.25,5.33,1.16256247307
32.8125,5.33,2.34417282556
34.375,5.33,-0.0101507357265
35.9375,5.33,-1.97074282471
37.5,5.33,-0.28923164541
39.0625,5.33,0.559514562637
40.625,5.33,2.00897809232
42.1875,5.33,0.844637263023
43.75,5.33,-1.52067447279
45.3125,5.33,-1.1061769933
46.875,5.33,-0.129921211209
48.4375,5.33,0.118049012343
0,5.34,0.521847535044
1.5625,5.34,1.83577960774
3.125,5.34,1.40963113379
4.6875,5.34,-0.893151081177
6.25,5.34,-1.05517689364
7.8125,5.34,-0.195542216143
9.375,5.34,0.267998663626
10.9375,5.34,0.944701795282
12.5,5.34,1.84238075227
14.0625,5.34,0.467094765584
15.625,5.34,-1.15275216328
17.1875,5.34,-0.345730973072
18.75,5.34,0.25249380725
20.3125,5.34,0.5200071643
21.875,5.34,0.76170319974
23.4375,5.34,1.78964215756
25,5.34,0.996405360149
26.5625,5.34,-1.02519803925
28.125,5.34,-1.05590966304
29.6875,5.34,0.124112952028
31.25,5.34,1.15929686155
32.8125,5.34,2.34506977805
34.375,5.34,-0.00642274249186
35.9375,5.34,-1.97141811844
37.5,5.34,-0.2907251175
39.0625,5.34,0.558434892082
40.625,5.34,2.01002838365
42.1875,5.34,0.84690146155
43.75,5.34,-1.52023385777
45.3125,5.34,-1.10663118115
46.875,5.34,-0.128996260648
48.4375,5.34,0.116918146527
0,5.35,0.519450534831
1.5625,5.35,1.83308922167
3.125,5.35,1.41559445338
4.6875,5.35,-0.888530885129
6.25,5.35,-1.05879554091
7.8125,5.35,-0.196354299797
9.375,5.35,0.267043132934
10.9375,5.35,0.94209974372
12.5,5.35,1.84297735818
14.0625,5.35,0.472486037636
15.625,5.35,-1.15205584876
17.1875,5.35,-0.34805931945
18.75,5.35,0.251690402949
20.3125,5.35,0.519272730354
21.875,5.35,0.759683659042
23.4375,5.35,1.78957351056
25,5.35,0.999565028204
26.5625,5.35,-1.02569003241
28.125,5.35,-1.05948578743
29.6875,5.35,0.12243909836
31.25,5.35,1.15604008081
32.8125,5.35,2.34595216404
34.375,5.35,-0.00269879968566
35.9375,5.35,-1.97207640787
37.5,5.35,-0.292227479979
39.0625,5.35,0.557349515856
40.625,5.35,2.01107147573
42.1875,5.35,0.849175530858
43.75,5.35,-1.51978319877
45.3125,5.35,-1.10708959081
46.875,5.35,-0.128070674988
48.4375,5.35,0.115790030874
0,5.36,0.517060385703
1.5625,5.36,1.83037195521
3.125,5.36,1.42154720905
4.6875,5.36,-0.883886963737
6.25,5.36,-1.06241788891
7.8125,5.36,-0.197167417701
9.375,5.36,0.266087346348
10.9375,5.36,0.939503829987
12.5,5.36,1.84355389386
14.0625,5.36,0.477878006737
15.625,5.36,-1.15133786376
17.1875,5.36,-0.350395324175
18.75,5.36,0.250884199338
20.3125,5.36,0.518536094587
21.875,5.36,0.757669957605
23.4375,5.36,1.789499245
25,5.36,1.00271868537
26.5625,5.36,-1.02617885703
28.125,5.36,-1.06305467723
29.6875,5.36,0.12076724296
31.25,5.36,1.15279216242
32.8125,5.36,2.34682007499
34.375,5.36,0.0010211024477
35.9375,5.36,-1.97271776973
37.5,5.36,-0.293738769223
39.0625,5.36,0.556258438038
40.625,5.36,2.01210732437
42.1875,5.36,0.851459483324
43.75,5.36,-1.51932245739
45.3125,5.36,-1.10755225671
46.875,5.36,-0.127144488348
48.4375,5.36,0.114664740677
0,5.37,0.514677113899
1.5625,5.37,1.82762787349
3.125,5.37,1.42748921407
4.6875,5.37,-0.879219421618
6.25,5.37,-1.06604373917
7.8125,5.37,-0.197981607313
9.375,5.37,0.265131298537
10.9375,5.37,0.93691413076
12.5,5.37,1.8441103617
14.0625,5.37,0.483270604603
15.625,5.37,-1.15059816981
17.1875,5.37,-0.352738973631
18.75,5.37,0.250075177954
20.3125,5.37,0.517797237879
21.875,5.37,0.75566206931
23.4375,5.37,1.78941936838
25,5.37,1.00586634457
26.5625,5.37,-1.02666454114
28.125,5.37,-1.06661637032
29.6875,5.37,0.119097375418
31.25,5.37,1.14955313717
32.8125,5.37,2.34767360272
34.375,5.37,0.00473697412417
35.9375,5.37,-1.97334228127
37.5,5.37,-0.295259021085
39.0625,5.37,0.55516166325
40.625,5.37,2.01313588536
42.1875,5.37,0.853753331197
43.75,5.37,-1.51885159518
45.3125,5.37,-1.1080192133
46.875,5.37,-0.126217734762
48.4375,5.37,0.113542351572
0,5.38,0.512300744451
1.5625,5.38,1.82485704317
3.125,5.38,1.43342028151
4.6875,5.38,-0.874528364817
6.25,5.38,-1.06967289169
7.8125,5.38,-0.198796906559
9.375,5.38,0.264174984598
10.9375,5.38,0.93433072193
12.5,5.38,1.84464676479
14.0625,5.38,0.488663763124
15.625,5.38,-1.14983672931
17.1875,5.38,-0.355090253835
18.75,5.38,0.249263320499
20.3125,5.38,0.517056141382
21.875,5.38,0.75365996821
23.4375,5.38,1.78933388795
25,5.38,1.0090080186
26.5625,5.38,-1.02714711259
28.125,5.38,-1.07017090469
29.6875,5.38,0.117429486058
31.25,5.38,1.14632303508
32.8125,5.38,2.34851283937
34.375,5.38,0.00844882601813
35.9375,5.38,-1.97395002024
37.5,5.38,-0.296788270892
39.0625,5.38,0.554059196659
40.625,5.38,2.01415711437
42.1875,5.38,0.856057086592
43.75,5.38,-1.51837057367
45.3125,5.38,-1.10849049504
46.875,5.38,-0.12529044818
48.4375,5.38,0.112422939525
0,5.39,0.509931301179
1.5625,5.39,1.82205953245
3.125,5.39,1.43934022423
4.6875,5.39,-0.869813900796
6.25,5.39,-1.07330514491
7.8125,5.39,-0.199613353837
9.375,5.39,0.263218400062
10.9375,5.39,0.931753678592
12.5,5.39,1.84516310694
14.0625,5.39,0.494057414364
15.625,5.39,-1.14905350552
17.1875,5.39,-0.357449150431
18.75,5.39,0.248448608846
20.3125,5.39,0.516312786521
21.875,5.39,0.751663628532
23.4375,5.39,1.78924281064
25,5.39,1.0121437202
26.5625,5.39,-1.02762659913
28.125,5.39,-1.0737183184
29.6875,5.39,0.11576356594
31.25,5.39,1.14310188539
32.8125,5.39,2.34933787743
34.375,5.39,0.0121566692604
35.9375,5.39,-1.97454106487
37.5,5.39,-0.298326553439
39.0625,5.39,0.552951043987
40.625,5.39,2.01517096703
42.1875,5.39,0.858370761489
43.75,5.39,-1.51787935441
45.3125,5.39,-1.10896613637
46.875,5.39,-0.124362662459
48.4375,5.39,0.111306580828
0,5.4,0.507568806688
1.5625,5.4,1.81923541104
3.125,5.4,1.44524885492
4.6875,5.4,-0.86507613842
6.25,5.4,-1.07694029574
7.8125,5.4,-0.200430988015
9.375,5.4,0.26226154089
10.9375,5.4,0.929183075039
12.5,5.4,1.84565939269
14.0625,5.4,0.499451490558
15.625,5.4,-1.14824846254
17.1875,5.4,-0.359815648688
18.75,5.4,0.247631025035
20.3125,5.4,0.51556715499
21.875,5.4,0.749673024686
23.4375,5.4,1.78914614315
25,5.4,1.01527346197
26.5625,5.4,-1.02810302829
28.125,5.4,-1.07725864958
29.6875,5.4,0.114099606861
31.25,5.4,1.13988971654
32.8125,5.4,2.35014880967
34.375,5.4,0.0158605154363
35.9375,5.4,-1.97511549386
37.5,5.4,-0.299873902992
39.0625,5.4,0.551837211511
40.625,5.4,2.01617739888
42.1875,5.4,0.86069436773
43.75,5.4,-1.51737789891
45.3125,5.4,-1.10944617176
46.875,5.4,-0.123434411358
48.4375,5.4,0.110193352084
0,5.41,0.505213282367
1.5625,5.41,1.81638475018
3.125,5.41,1.4511459861
4.6875,5.41,-0.860315187944
6.25,5.41,-1.08057813956
7.8125,5.41,-0.20124984844
9.375,5.41,0.261304403471
10.9375,5.41,0.926618984761
12.5,5.41,1.8461356273
14.0625,5.41,0.504845924108
15.625,5.41,-1.14742156533
17.1875,5.41,-0.362189733494
18.75,5.41,0.246810551275
20.3125,5.41,0.514819228756
21.875,5.41,0.747688131271
23.4375,5.41,1.78904389189
25,5.41,1.01839725643
26.5625,5.41,-1.02857642751
28.125,5.41,-1.08079193641
29.6875,5.41,0.112437601359
31.25,5.41,1.13668655623
32.8125,5.41,2.35094572923
34.375,5.41,0.0195603765838
35.9375,5.41,-1.97567338638
37.5,5.41,-0.301430353282
39.0625,5.41,0.550717706069
40.625,5.41,2.01717636538
42.1875,5.41,0.863027917018
43.75,5.41,-1.51686616867
45.3125,5.41,-1.10993063564
46.875,5.41,-0.122505728536
48.4375,5.41,0.109083330207
0,5.42,0.502864748386
1.5625,5.42,1.81350762264
3.125,5.42,1.45703143011
4.6875,5.42,-0.855531160998
6.25,5.42,-1.08421847029
7.8125,5.42,-0.202069974934
9.375,5.42,0.260346984622
10.9375,5.42,0.924061480438
12.5,5.42,1.84659181673
14.0625,5.42,0.510240647588
15.625,5.42,-1.1465727797
17.1875,5.42,-0.364571389348
18.75,5.42,0.24598716994
20.3125,5.42,0.514068990054
21.875,5.42,0.74570892308
23.4375,5.42,1.78893606304
25,5.42,1.02151511594
26.5625,5.42,-1.02904682403
28.125,5.42,-1.08431821708
29.6875,5.42,0.110777542711
31.25,5.42,1.13349243138
32.8125,5.42,2.35172872949
34.375,5.42,0.023256265192
35.9375,5.42,-1.97621482203
37.5,5.42,-0.302995937503
39.0625,5.42,0.549592535066
40.625,5.42,2.01816782195
42.1875,5.42,0.865371420912
43.75,5.42,-1.51634412518
45.3125,5.42,-1.11041956247
46.875,5.42,-0.12157664754
48.4375,5.42,0.107976592403
0,5.43,0.500523223692
1.5625,5.43,1.81060410272
3.125,5.43,1.4629049992
4.6875,5.43,-0.850724170575
6.25,5.43,-1.08786108034
7.8125,5.43,-0.2028914078
9.375,5.43,0.259389281585
10.9375,5.43,0.921510633937
12.5,5.43,1.84702796768
14.0625,5.43,0.515635593733
15.625,5.43,-1.14570207234
17.1875,5.43,-0.366960600362
18.75,5.43,0.245160863574
20.3125,5.43,0.513316421385
21.875,5.43,0.743735375107
23.4375,5.43,1.78882266253
25,5.43,1.02462705277
26.5625,5.43,-1.02951424497
28.125,5.43,-1.08783752977
29.6875,5.43,0.109119424934
31.25,5.43,1.13030736816
32.8125,5.43,2.35249790416
34.375,5.43,0.0269481941988
35.9375,5.43,-1.97673988085
37.5,5.43,-0.304570688309
39.0625,5.43,0.548461706476
40.625,5.43,2.01915172392
42.1875,5.43,0.867724890828
43.75,5.43,-1.51581172994
45.3125,5.43,-1.11091298667
46.875,5.43,-0.120647201806
48.4375,5.43,0.10687321617
0,5.44,0.498188726011
1.5625,5.44,1.80767426624
3.125,5.44,1.46876650544
4.6875,5.44,-0.845894331017
6.25,5.44,-1.0915057607
7.8125,5.44,-0.203714187823
9.375,5.44,0.258431292026
10.9375,5.44,0.918966516304
12.5,5.44,1.84744408755
14.0625,5.44,0.521030695446
15.625,5.44,-1.14480941078
17.1875,5.44,-0.369357350246
18.75,5.44,0.244331614886
20.3125,5.44,0.512561505522
21.875,5.44,0.741767462551
23.4375,5.44,1.78870369606
25,5.44,1.02773307903
26.5625,5.44,-1.02997871726
28.125,5.44,-1.09134991266
29.6875,5.44,0.107463242788
31.25,5.44,1.12713139199
32.8125,5.44,2.35325334722
34.375,5.44,0.0306361769896
35.9375,5.44,-1.97724864328
37.5,5.44,-0.306154637811
39.0625,5.44,0.547325228847
40.625,5.44,2.02012802656
42.1875,5.44,0.870088338033
43.75,5.44,-1.51526894443
45.3125,5.44,-1.11141094264
46.875,5.44,-0.119717424649
48.4375,5.44,0.105773279281
0,5.45,0.495861271842
1.5625,5.45,1.80471819055
3.125,5.45,1.47461576083
4.6875,5.45,-0.841041757998
6.25,5.45,-1.09515230088
7.8125,5.45,-0.204538356269
9.375,5.45,0.257473014034
10.9375,5.45,0.916429197764
12.5,5.45,1.84784018447
14.0625,5.45,0.52642588579
15.625,5.45,-1.14389476342
17.1875,5.45,-0.371761622312
18.75,5.45,0.243499406754
20.3125,5.45,0.511804225502
21.875,5.45,0.739805160826
23.4375,5.45,1.78857916912
25,5.45,1.03083320671
26.5625,5.45,-1.03044026772
28.125,5.45,-1.09485540389
29.6875,5.45,0.105808991771
31.25,5.45,1.12396452753
32.8125,5.45,2.35399515293
34.375,5.45,0.0343202273957
35.9375,5.45,-1.97774119019
37.5,5.45,-0.30774781758
39.0625,5.45,0.546183111309
40.625,5.45,2.02109668506
42.1875,5.45,0.872461773644
43.75,5.45,-1.51471573012
45.3125,5.45,-1.1119134648
46.875,5.45,-0.118787349263
48.4375,5.45,0.104676859781
0,5.46,0.493540876458
1.5625,5.46,1.80173595454
3.125,5.46,1.48045257727
4.6875,5.46,-0.836166568513
6.25,5.46,-1.09880048899
7.8125,5.46,-0.205363954893
9.375,5.46,0.256514446117
10.9375,5.46,0.913898747714
12.5,5.46,1.84821626725
14.0625,5.46,0.531821097988
15.625,5.46,-1.14295809951
17.1875,5.46,-0.374173399466
18.75,5.46,0.242664222219
20.3125,5.46,0.511044564625
21.875,5.46,0.737848445559
23.4375,5.46,1.78844908697
