x,t,u_pinn,u_rollout,abs_error
40.625,3.83,0.219531863928,1.22964014695,1.01010828302
42.1875,3.83,0.23821721971,-1.72300215211,1.96121937182
43.75,3.83,0.255904167891,-2.46684165135,2.72274581924
45.3125,3.83,0.272586554289,-0.993353016958,1.26593957125
46.875,3.83,0.288272291422,-0.648759149707,0.937031441129
48.4375,3.83,0.302981495857,-0.289409245708,0.592390741566
0,3.84,-0.327556014061,0.566650898917,0.894206912978
1.5625,3.84,-0.314935982227,2.13644435512,2.45138033735
3.125,3.84,-0.301360160112,1.99302279488,2.29438295499
4.6875,3.84,-0.286778718233,-0.501170678859,0.214391960626
6.25,3.84,-0.271149039268,-0.844125833971,0.572976794702
7.8125,3.84,-0.254438459873,0.222193467528,0.476631927401
9.375,3.84,-0.236628085375,0.8653696493,1.10199773468
10.9375,3.84,-0.217717513442,1.48860087198,1.70631838542
12.5,3.84,-0.197727307677,2.54681990187,2.74454720955
14.0625,3.84,-0.17670430243,0.834917885722,1.01162218815
15.625,3.84,-0.154720976949,-1.17989663004,1.02517565309
17.1875,3.84,-0.131876468658,-0.14646326879,0.0145868001318
18.75,3.84,-0.108293786645,0.64651400301,0.754807789655
20.3125,3.84,-0.0841150432825,0.869298783538,0.95341382682
21.875,3.84,-0.0594939962029,1.06229845995,1.12179245615
23.4375,3.84,-0.0345890596509,2.15033031558,2.18491937523
25,3.84,-0.00955606717616,2.53815339326,2.54770946043
26.5625,3.84,0.0154565414414,0.187673558196,0.172217016755
28.125,3.84,0.0403101891279,-1.17868744717,1.2189976363
29.6875,3.84,0.0648761466146,0.203987464229,0.139111317614
31.25,3.84,0.0890343114734,1.83004849401,1.74101418254
32.8125,3.84,0.112671963871,2.27851568455,2.16584372068
34.375,3.84,0.135683730245,-1.05666782,1.19235155024
35.9375,3.84,0.157972663641,-2.14132765773,2.29930032137
37.5,3.84,0.17945279181,-0.164548897155,0.344001688965
39.0625,3.84,0.200051859021,1.15492876375,0.954876904729
40.625,3.84,0.219713106751,1.22297494572,1.00326183897
42.1875,3.84,0.238397091627,-1.73484139902,1.97323849065
43.75,3.84,0.256081610918,-2.46445100331,2.72053261423
45.3125,3.84,0.272760421038,-0.991117165116,1.26387758615
46.875,3.84,0.288441717625,-0.647418317069,0.935860034693
48.4375,3.84,0.303146034479,-0.293463947169,0.596609981648
0,3.85,-0.327535450459,0.564411153532,0.89194660399
1.5625,3.85,-0.314910471439,2.13188102936,2.4467915008
3.125,3.85,-0.30132958293,2.00451001759,2.30583960052
4.6875,3.85,-0.286743253469,-0.489992657543,0.203249404074
6.25,3.85,-0.271107971668,-0.848546948362,0.577438976694
7.8125,3.85,-0.254391282797,0.220762166995,0.475153449792
9.375,3.85,-0.23657476902,0.865040520573,1.10161528959
10.9375,3.85,-0.217657625675,1.48391646006,1.70157408574
12.5,3.85,-0.197661027312,2.54997838421,2.74763941152
14.0625,3.85,-0.17663128674,0.847690886986,1.02432217373
15.625,3.85,-0.1546407938,-1.1781681526,1.0235273588
17.1875,3.85,-0.131789043546,-0.150318703729,0.0185296601836
18.75,3.85,-0.108199104667,0.647171132186,0.755370236853
20.3125,3.85,-0.0840126946568,0.868575178287,0.952587872943
21.875,3.85,-0.0593838244677,1.05864227166,1.11802609613
23.4375,3.85,-0.0344708561897,2.14134668358,2.17581753977
25,3.85,-0.00942962151021,2.54727233195,2.55670195346
26.5625,3.85,0.0155913541093,0.200933201067,0.185341846958
28.125,3.85,0.0404533706605,-1.18758289761,1.22803626827
29.6875,3.85,0.0650274828076,0.199798161401,0.134770678593
31.25,3.85,0.089193277061,1.82489958708,1.73570631002
32.8125,3.85,0.112837776542,2.2822961675,2.16945839096
34.375,3.85,0.135855257511,-1.05537019063,1.19122544814
35.9375,3.85,0.158148735762,-2.1459750497,2.30412378546
37.5,3.85,0.17963193357,-0.164052738264,0.343684671834
39.0625,3.85,0.200232490897,1.16103453433,0.96080204343
40.625,3.85,0.219893783331,1.21623105335,0.996337270016
42.1875,3.85,0.238576546311,-1.746683243,1.98525978931
43.75,3.85,0.256258457899,-2.46197660883,2.71823506673
45.3125,3.85,0.272933781147,-0.988900004129,1.26183378528
46.875,3.85,0.288610696793,-0.646073561799,0.934684258592
48.4375,3.85,0.303309857845,-0.297529309923,0.600839167768
0,3.86,-0.327514111996,0.5622001454,0.889714257396
1.5625,3.86,-0.31488442421,2.12724165588,2.44212608009
3.125,3.86,-0.301298707724,2.01597067941,2.31726938713
4.6875,3.86,-0.286707013845,-0.478716511599,0.192009497753
6.25,3.86,-0.271066069603,-0.852968762805,0.581902693202
7.8125,3.86,-0.254343688488,0.219319598516,0.473663287004
9.375,3.86,-0.236520886421,0.864704694455,1.10122558088
10.9375,3.86,-0.217597424984,1.47923796599,1.69683539098
12.5,3.86,-0.197594210505,2.5530565412,2.75065075171
14.0625,3.86,-0.176557555795,0.860492977925,1.03705053372
15.625,3.86,-0.154560193419,-1.17635063533,1.02179044191
17.1875,3.86,-0.131701231003,-0.154214620871,0.0225133898686
18.75,3.86,-0.108103960752,0.647821233441,0.755925194193
20.3125,3.86,-0.0839100107551,0.867875946154,0.951785956909
21.875,3.86,-0.059273429215,1.05502894106,1.11430237027
23.4375,3.86,-0.0343524850905,2.13229986507,2.16665235016
25,3.86,-0.00930307339877,2.55628079803,2.56558387143
26.5625,3.86,0.0157262254506,0.214244652711,0.19851842726
28.125,3.86,0.0405965708196,-1.19639952787,1.23699609869
29.6875,3.86,0.0651787221432,0.19559877383,0.130420051687
31.25,3.86,0.0893521457911,1.81974370395,1.73039155815
32.8125,3.86,0.11300341785,2.28604352293,2.17304010508
34.375,3.86,0.136026620865,-1.05409092993,1.19011755079
35.9375,3.86,0.158324584365,-2.15060390875,2.30892849312
37.5,3.86,0.179810732603,-0.163545772439,0.343356505043
39.0625,3.86,0.200412750244,1.16717972436,0.966766974113
40.625,3.86,0.220074042678,1.20940844845,0.989334405773
42.1875,3.86,0.23875553906,-1.75852698282,1.99728252188
43.75,3.86,0.25643491745,-2.45941830354,2.71585322099
45.3125,3.86,0.273106664419,-0.98670190028,1.2598085647
46.875,3.86,0.288779109716,-0.64472525941,0.933504369127
48.4375,3.86,0.303473234177,-0.301604913789,0.605078147965
0,3.87,-0.327492296696,0.560017884935,0.887510181631
1.5625,3.87,-0.314857959747,2.12252648925,2.437384449
3.125,3.87,-0.301267325878,2.0274037694,2.32867109528
4.6875,3.87,-0.286670178175,-0.467342337289,0.180672159114
6.25,3.87,-0.271023571491,-0.857390296484,0.586366724993
7.8125,3.87,-0.254295289516,0.217865588722,0.472160878238
9.375,3.87,-0.236466601491,0.864361884133,1.10082848562
10.9375,3.87,-0.217536643147,1.474566134,1.69210277714
12.5,3.87,-0.197526916862,2.55605388071,2.75358079758
14.0625,3.87,-0.176483362913,0.873323618582,1.0498069815
15.625,3.87,-0.154479011893,-1.1744433522,1.01996434031
17.1875,3.87,-0.131613090634,-0.158151073756,0.0265379831212
18.75,3.87,-0.108008399606,0.648463831343,0.756472230948
20.3125,3.87,-0.0838069841266,0.867201430004,0.95100841413
21.875,3.87,-0.0591627061367,1.05145808482,1.11062079096
23.4375,3.87,-0.0342338569462,2.1231913555,2.15742521244
25,3.87,-0.00917633902282,2.56517787705,2.57435421608
26.5625,3.87,0.0158612057567,0.227606301116,0.211745095359
28.125,3.87,0.040739774704,-1.20513548583,1.24587526053
29.6875,3.87,0.065329991281,0.191388743465,0.126058752184
31.25,3.87,0.0895108655095,1.81458119844,1.72507033293
32.8125,3.87,0.113168902695,2.2897576059,2.1765887032
34.375,3.87,0.136197805405,-1.05283020559,1.18902801099
35.9375,3.87,0.158500030637,-2.15521420472,2.31371423535
37.5,3.87,0.179989054799,-0.163027895131,0.343016949931
39.0625,3.87,0.200592547655,1.17336393034,0.972771382686
40.625,3.87,0.22025385499,1.20250711721,0.98225326222
42.1875,3.87,0.238933935761,-1.77037190849,2.00930584426
43.75,3.87,0.25661072135,-2.45677593762,2.71338665896
45.3125,3.87,0.273278832436,-0.984523210945,1.25780204338
46.875,3.87,0.288946837187,-0.643373790076,0.932320627263
48.4375,3.87,0.303635925055,-0.305690328762,0.609326253816
0,3.88,-0.327469915152,0.557864370444,0.885334285595
1.5625,3.88,-0.314831018448,2.11773579848,2.43256681693
3.125,3.88,-0.301235169172,2.03880827103,2.3400434402
4.6875,3.88,-0.286632657051,-0.455870243518,0.169237586467
6.25,3.88,-0.270980685949,-0.861810546095,0.590829860145
7.8125,3.88,-0.254246473312,0.216399959828,0.470646433141
9.375,3.88,-0.236411586404,0.864011805943,1.10042339235
10.9375,3.88,-0.217475324869,1.46990170609,1.68737703096
12.5,3.88,-0.197458967566,2.55896991658,2.75642888415
14.0625,3.88,-0.1764087677,0.886182259992,1.06259102769
